Codi,Provincia,Cla,Subclase,Especie,Rumbo,Dist,Fac,CD,DiamIf3,DiamIf2,HeiIf3
172315,17,A,1,026,237,7.5,31.83,30,29.4,23.7,14
172316,17,A,1,046,144,4,127.32,10,9.65,9.1,6
172318,17,A,1,046,279,9.39,31.83,25,23.6,21.5,7.19
172319,17,A,1,023,320,7.19,31.83,30,29.85,19.15,11.6
172323,17,A,1,045,192,6.09,31.83,20,19.5,15.75,10.69
172326,17,A,1,046,319,7.19,31.83,20,19.5,15.85,7.8
172328,17,A,1,046,191,5.5,31.83,20,20.35,18.85,4.19
172329,17,A,1,024,201,6.8,31.83,20,18.1,15.45,9.3
172331,17,A,1,023,220,2.29,127.32,15,15.15,13.1,8
172332,17,A,1,023,246,1.79,127.32,25,23.1,19.7,10.5
172333,17,A,1,026,185,12.1,14.14,35,32.6,26.9,13.5
172334,17,A,1,045,256,6.09,31.83,15,17.35,16.75,10
172337,17,A,1,046,260,9.39,31.83,20,21.3,19.6,9
172339,17,A,1,046,393,2.59,127.32,10,11.1,9.65,5.5
172340,17,A,1,046,150,3.79,127.32,20,19.4,18.75,6
172341,17,A,1,026,190,9.69,31.83,20,19.95,17.4,13
172342,17,A,1,046,286,7.3,31.83,25,23.05,21.55,7
172343,17,A,1,046,377,6.09,31.83,15,14.6,12.5,3
172348,17,A,1,026,276,7,31.83,25,24,21.2,8
172349,17,A,1,024,271,5.5,31.83,30,30.65,26.35,13
172351,17,A,1,023,283,7.3,31.83,30,29.75,25.55,11
172360,17,A,1,046,191,8.69,31.83,15,14.7,13.3,7.5
172361,17,A,1,046,337,2.7,127.32,15,15.85,15,5.5
172362,17,A,1,046,218,9.39,31.83,15,13.3,12.65,5
172366,17,A,1,026,275,3,127.32,10,10.6,9.15,8
172367,17,A,1,026,243,7.9,31.83,15,15.65,13.8,9
172368,17,A,1,046,144,13.3,14.14,25,23.9,23.75,7
172370,17,A,1,024,356,4.69,127.32,25,22.6,16.45,9.5
172373,17,A,1,023,165,10,14.14,30,29.95,27,14
172375,17,A,1,046,324,5.9,31.83,25,22.6,22.05,8
172379,17,A,1,046,239,6.69,31.83,15,16.05,13.3,7.5
172380,17,A,1,045,163,4.19,127.32,15,17.2,15.3,9.5
172383,17,A,1,023,147,12.69,14.14,35,34.65,33.65,11.5
172387,17,A,1,026,251,4.59,127.32,35,37.2,31.2,12
172388,17,A,1,026,229,9.1,31.83,25,26.6,19.95,8.5
172394,17,A,1,046,314,12.89,14.14,40,38.65,35.7,10
172395,17,A,1,023,110,12.89,14.14,30,31.45,24.6,12.5
172396,17,A,1,068,225,3.59,127.32,15,15.95,10.55,8
172397,17,A,1,046,157,5,31.83,25,25.1,24.55,9
172399,17,A,1,026,167,6.09,31.83,15,17,15.05,11
172400,17,A,1,068,395,9.1,31.83,20,19.2,13.5,8.5
172402,17,A,1,068,305,2.4,127.32,10,8.9,8,6
172406,17,A,1,046,290,9.5,31.83,15,16.3,16.15,6.5
172407,17,A,1,046,356,7.5,31.83,20,19.8,16.45,5.5
172408,17,A,1,046,148,6.59,31.83,15,16.4,15.8,4
172409,17,A,1,024,235,12.1,14.14,30,32.35,26.65,16
172412,17,A,1,046,281,6.8,31.83,25,24.55,23.65,7.5
172413,17,A,1,068,395,8.3,31.83,15,17.15,14.7,7
172414,17,A,1,023,302,6.9,31.83,30,30.05,25.7,9
172415,17,A,1,046,275,14.19,14.14,25,25.9,25,10.5
172417,17,A,1,046,330,1.6,127.32,25,24.25,21.7,9
172418,17,A,1,046,339,3.79,127.32,20,22.1,20.9,3.5
172419,17,A,1,045,189,9.19,31.83,25,26.15,25.25,9
172420,17,A,1,046,233,4.3,127.32,25,24.65,23.9,8
172421,17,A,1,046,335,5.59,31.83,15,16.9,15.1,6.5
172423,17,A,1,046,223,16.1,5.09,30,29.7,27.75,7.5
172424,17,A,1,023,343,6.9,31.83,40,41.95,38.65,10
172425,17,A,1,024,206,8.89,31.83,20,19,15.5,9
172427,17,A,1,024,97,0.6,127.32,25,27.45,24.6,13.5
172430,17,A,1,046,303,6.69,31.83,30,31.1,30.1,8
172432,17,A,1,046,246,4.9,127.32,20,18.55,17.9,7
172434,17,A,1,046,381,14.1,14.14,30,29.4,28.7,10
172435,17,A,1,046,387,3.29,127.32,10,9.2,8.65,4.5
172436,17,A,1,068,198,3.79,127.32,15,13.65,10.9,7
172437,17,A,1,026,227,7.8,31.83,20,17.75,13.7,8.5
172438,17,A,1,046,384,3.2,127.32,10,11.85,9.05,5.5
172439,17,A,1,046,351,8.5,31.83,20,19.05,17.9,6.5
172440,17,A,1,024,94,13.3,14.14,30,29.95,26.35,16.5
172443,17,A,1,023,238,2.29,127.32,15,15.95,8.2,7
172450,17,A,1,046,254,9.39,31.83,25,24.2,22.7,10.5
172451,17,A,1,046,366,13,14.14,25,26.6,24.9,6
172454,17,A,1,024,395,4.3,127.32,35,36.5,32.25,13
172455,17,A,1,045,291,5,31.83,20,18.45,15.15,7.5
172456,17,A,1,023,294,7.59,31.83,25,26.6,24,10.5
172457,17,A,1,026,265,7.8,31.83,25,23.05,14.95,13
172459,17,A,1,026,371,9.69,31.83,40,42.25,29.85,15
172462,17,A,1,026,158,6.5,31.83,35,34.6,21.95,14
172463,17,A,1,046,306,7.19,31.83,25,23.65,23.45,8
172464,17,A,1,046,213,12.8,14.14,35,32.5,32.35,8.5
172465,17,A,1,046,342,7.9,31.83,15,17.2,17.5,6
172466,17,A,1,046,268,9.39,31.83,20,19.6,18.45,7
172472,17,A,1,046,119,10.5,14.14,20,20.85,19.7,7.5
172476,17,A,1,023,328,4.09,127.32,20,19.9,13.35,7.5
172478,17,A,1,046,380,10,14.14,25,25.55,23.45,7
172479,17,A,1,046,240,1.39,127.32,20,21.25,19.3,5
172480,17,A,1,023,294,9.39,31.83,25,22.75,17.15,11.5
172481,17,A,1,046,194,1.1,127.32,20,18.6,17.95,6
172482,17,A,1,046,348,4.19,127.32,15,16.65,16.3,4.5
172487,17,A,1,046,388,3.5,127.32,25,25.8,23.7,6
172488,17,A,1,046,304,6.59,31.83,20,19.5,16.5,11.3
172490,17,A,1,024,320,3.7,127.32,35,34.95,32.95,16
172495,17,A,1,024,123,3.79,127.32,15,14.55,12.2,11.8
172499,17,A,1,023,142,8.8,31.83,35,35.95,31.3,10.5
172503,17,A,1,024,289,1.6,127.32,20,18.7,12.55,10.3
172505,17,A,1,024,211,9.5,31.83,20,20.85,18.7,13.3
172510,17,A,1,024,316,6.9,31.83,20,18.05,15.6,8
172511,17,A,1,023,218,2.7,127.32,10,11.25,8.2,5.59
172512,17,A,1,024,111,15.69,5.09,25,26.75,24.85,11.3
172514,17,A,1,045,323,9.39,31.83,20,20.8,19.05,7.5
172515,17,A,1,024,185,10,14.14,30,28.95,26,11.39
172516,17,A,1,024,210,4.19,127.32,25,23.85,12.95,10
172520,17,A,1,071,228,4.8,127.32,10,11.75,11.15,7
172521,17,A,1,071,220,14,14.14,70,75,71.6,26.5
172527,17,A,1,046,234,6.19,31.83,20,17.5,15.6,7
172528,17,A,1,046,170,8.1,31.83,15,17.1,13.4,7.5
172531,17,A,1,476,343,10.19,14.14,20,18.8,14.6,12
172532,17,A,1,071,159,7.19,31.83,15,16.9,12.75,18.5
172537,17,A,1,045,393,2.59,127.32,15,14.1,10.35,5
172539,17,A,1,031,127,22.89,5.09,55,53.95,48.75,21.39
172541,17,A,1,045,182,9.39,31.83,25,24.35,21.25,10.6
172545,17,A,1,071,177,2.2,127.32,20,21.25,16.3,12
172546,17,A,1,243,165,3.59,127.32,10,11.35,9,7
172547,17,A,1,031,190,23.39,5.09,50,50.15,46.95,16.5
172548,17,A,1,071,184,6.59,31.83,30,31.5,26.3,25.5
172549,17,A,1,071,108,10.89,14.14,25,24.75,22.8,22
172553,17,A,1,045,333,2.59,127.32,15,17.05,15.4,11
172554,17,A,1,045,278,5.09,31.83,15,16.55,12.65,9
172555,17,A,1,046,225,8.19,31.83,45,44.25,44.15,11.5
172556,17,A,1,046,241,14.8,14.14,30,31.75,33.6,10
172557,17,A,1,046,241,10.19,14.14,20,17.65,13.6,6.5
172562,17,A,1,046,221,12.19,14.14,25,25.95,22.9,6.5
172564,17,A,1,046,258,6.4,31.83,25,26.15,28.5,8
172565,17,A,1,243,372,3.4,127.32,15,15.15,11.35,11
172567,17,A,1,046,153,6.69,31.83,30,30.65,26.4,10.5
172572,17,A,1,045,97,6.9,31.83,30,28.25,25.55,13
172573,17,A,1,046,191,12.6,14.14,35,34.8,29.15,12.5
172575,17,A,1,046,325,4.8,127.32,10,9.25,8.75,5
172576,17,A,1,046,353,11.3,14.14,45,42.8,40.75,10.5
172585,17,A,1,046,188,6.3,31.83,25,25.55,26,11
172586,17,A,1,046,118,10.3,14.14,20,21.9,20.65,8
172589,17,A,1,045,206,3.5,127.32,15,13.55,11.15,6.5
172590,17,A,1,045,186,4.69,127.32,30,27.65,23.85,12.5
172591,17,A,1,046,275,11,14.14,30,27.75,24.75,10
172592,17,A,1,046,254,11.69,14.14,35,37.3,30.5,10.5
172593,17,A,1,046,225,6.19,31.83,20,21.55,16.95,7.5
172594,17,A,1,046,270,9.19,31.83,20,21.4,21.05,7.5
172596,17,A,1,023,325,9.1,31.83,25,24.65,18.7,11.5
172600,17,A,1,045,317,10.6,14.14,20,19,13.95,12.5
172601,17,A,1,042,183,2.2,127.32,10,9.25,9.1,9
172604,17,A,1,046,150,15.6,5.09,25,24.35,24.9,6.5
172606,17,A,1,046,326,5.69,31.83,35,34,30.3,9.5
172618,17,A,1,045,147,7.5,31.83,20,17.5,16.9,9.5
172620,17,A,1,026,291,11.5,14.14,35,37,28.4,16.5
172621,17,A,1,046,237,10,14.14,20,19.7,17.7,7.5
172622,17,A,1,046,170,8.5,31.83,15,15.25,13.5,6
172624,17,A,1,057,361,7,31.83,25,25.3,13.5,11
172632,17,A,1,023,168,6.69,31.83,20,21.55,19.05,11
172633,17,A,1,071,289,4.69,127.32,10,8.2,7.8,10
172634,17,A,1,045,167,11.19,14.14,30,29,26.05,9.5
172636,17,A,1,045,335,6.09,31.83,15,17.45,12.95,9.5
172637,17,A,1,045,255,1.1,127.32,15,14.3,12.95,6.5
172638,17,A,1,046,118,8.3,31.83,30,32.3,30.95,12
172639,17,A,1,046,168,3.5,127.32,20,18.75,11.1,6
172640,17,A,1,046,276,12.39,14.14,25,24.7,24.3,7
172641,17,A,1,046,306,14.5,14.14,30,31.3,27.9,11.5
172642,17,A,1,046,170,6.8,31.83,15,17.05,15.4,9
172644,17,A,1,046,370,8.5,31.83,15,15,13.05,5
172650,17,A,1,054,139,5,31.83,30,31.7,31,25
172653,17,A,1,046,135,6.4,31.83,30,27.7,29.2,9.5
172654,17,A,1,046,371,7.3,31.83,25,23.25,21.2,10
172656,17,A,1,023,229,27.79,5.09,50,50,47.15,17.5
172657,17,A,1,046,183,8.5,31.83,35,33.85,25.25,9
172670,17,A,1,046,143,3.09,127.32,40,39.5,34.4,10
172675,17,A,1,026,303,7.59,31.83,25,22.6,15.45,9.6
172677,17,A,1,578,303,3.7,127.32,10,8.55,8.15,11.5
172683,17,A,1,046,205,9.8,31.83,25,25,24.1,7
172685,17,A,1,042,299,10.6,14.14,30,30.9,26.5,17
172692,17,A,1,026,179,3.7,127.32,15,14.5,11.45,13.5
172693,17,A,1,045,215,9.5,31.83,20,17.5,14.4,11
172695,17,A,1,046,224,5,31.83,25,24.1,21.15,9
172698,17,A,1,046,170,6.09,31.83,15,15.85,14.45,6
172704,17,A,1,046,286,14.89,14.14,30,29.1,27.75,8.5
172705,17,A,1,042,197,12.3,14.14,30,31.6,27,15
172711,17,A,1,023,158,7.59,31.83,25,25.5,20.7,9.5
172717,17,A,1,046,262,2.9,127.32,25,24.15,23.05,8.5
172718,17,A,1,023,387,5.19,31.83,25,27.05,22.95,7.5
172719,17,A,1,046,192,9.69,31.83,20,18.4,13.8,5
172720,17,A,1,046,190,5.69,31.83,30,32.35,30.45,11.5
172726,17,A,1,023,209,5.69,31.83,20,21.95,15.65,10.5
172728,17,A,1,023,205,7,31.83,15,16.55,14.3,7
172729,17,A,1,024,255,6.19,31.83,20,21.05,20.15,8.5
172731,17,A,1,023,283,12.39,14.14,35,37.1,27.9,13.5
172735,17,A,1,046,343,4.5,127.32,15,12.6,9.55,5
172736,17,A,1,023,119,14.5,14.14,30,30.65,28.25,13
172737,17,A,1,046,305,9.5,31.83,20,19.8,15.1,9
172738,17,A,1,046,205,9.39,31.83,20,18.25,17.75,7.5
172740,17,A,1,046,332,8.3,31.83,25,25.75,39.4,14.5
172741,17,A,1,046,92,14.5,14.14,25,25.9,24.5,7.5
172759,17,A,1,046,266,7.19,31.83,20,18,17.9,7.5
172762,17,A,1,046,277,2.2,127.32,15,17.4,15.25,6.5
172763,17,A,1,046,298,13.5,14.14,35,34.4,33.95,12
172764,17,A,1,023,289,12.6,14.14,40,37.8,31.8,12
172765,17,A,1,046,246,7.4,31.83,45,45.3,43.7,11
172766,17,A,1,026,85,11.89,14.14,30,28.65,25.85,13.5
172767,17,A,1,026,205,7.8,31.83,35,35.1,26.75,9.5
172771,17,A,1,046,275,7.3,31.83,15,15.45,13.75,6.5
172776,17,A,1,046,210,2.7,127.32,15,13.8,8.75,5
172777,17,A,1,023,236,4.9,127.32,45,45.5,41.35,10.5
172778,17,A,1,046,255,11.39,14.14,30,30.5,25.75,9.5
172779,17,A,1,046,240,3.7,127.32,15,14.3,12.2,6
172781,17,A,1,046,350,9.89,31.83,20,21.9,20.35,8
172782,17,A,1,046,251,7.69,31.83,20,17.75,17.1,6.5
172783,17,A,1,046,213,14.69,14.14,25,27.25,23.15,10.5
172784,17,A,1,045,306,3.4,127.32,15,13.65,10.4,6.5
172787,17,A,1,045,117,4.9,127.32,10,10.4,8.7,8.5
172788,17,A,1,023,264,5.5,31.83,30,27.5,23.45,9.5
172790,17,A,1,046,336,9.19,31.83,20,18.7,15.8,6
172792,17,A,1,046,189,9.8,31.83,20,17.55,15.45,6.5
172794,17,A,1,046,348,2.2,127.32,10,11.15,8.45,4.5
172795,17,A,1,023,284,17.1,5.09,65,62.6,54.7,9
172798,17,A,1,046,264,5.3,31.83,20,19.4,18.85,8.5
172802,17,A,1,046,138,9.1,31.83,20,17.5,15.25,5
172803,17,A,1,046,290,5.5,31.83,20,20,17.35,10
172811,17,A,1,046,318,8,31.83,15,13.9,13.25,6.5
172816,17,A,1,026,276,10.1,14.14,20,21.05,14.15,9.5
172817,17,A,1,046,184,4.4,127.32,20,20.5,19.95,7
172820,17,A,1,046,396,10.69,14.14,15,17.3,14.35,4
172823,17,A,1,046,325,9.5,31.83,15,14.2,13.75,4.5
172825,17,A,1,046,132,14,14.14,25,26.9,23.95,7.5
172826,17,A,1,046,314,11.69,14.14,30,27.5,26.25,7.5
172827,17,A,1,046,259,11.69,14.14,25,24.6,22.85,7.5
172828,17,A,1,046,262,4.3,127.32,15,16.55,16.4,4.5
172829,17,A,1,023,158,10,14.14,70,94.2,88.8,10
172831,17,A,1,023,277,2.09,127.32,20,21.9,15.5,11
172832,17,A,1,046,382,10.69,14.14,30,27.85,26.75,8.5
172834,17,A,1,046,357,12.1,14.14,30,29.7,27.9,7.5
172840,17,A,1,046,254,7.59,31.83,20,21.4,19.75,7
172841,17,A,1,046,279,3.79,127.32,10,10.15,8.65,5
172842,17,A,1,046,190,7.5,31.83,15,15.65,12.95,6.5
172852,17,A,1,045,224,5.9,31.83,15,15.75,17.1,7.5
172854,17,A,1,046,230,0.69,127.32,15,15.85,14.95,6.5
172855,17,A,1,045,310,7,31.83,20,19.25,17.75,8
172857,17,A,1,046,230,10,14.14,20,18.2,17.75,6.5
172867,17,A,1,046,355,8.19,31.83,30,28,26.85,9
172873,17,A,1,046,285,14.39,14.14,30,29.55,30.15,5.5
172875,17,A,1,046,125,16.29,5.09,30,29.15,27.75,8
172878,17,A,1,046,305,7.5,31.83,15,16.1,15.6,5
172879,17,A,1,024,242,6.09,31.83,30,28.4,23.25,11.5
172880,17,A,1,046,314,10,14.14,20,21.6,16.8,6
172883,17,A,1,023,234,7.9,31.83,40,38.05,32.8,12
172885,17,A,1,023,195,13.89,14.14,30,29.55,25.85,8
172886,17,A,1,046,171,10,14.14,20,19.55,16.75,7
172888,17,A,1,026,243,9.19,31.83,20,20.75,12.5,8.5
172891,17,A,1,024,311,20.39,5.09,45,44.55,43,13
172894,17,A,1,026,105,1.29,127.32,25,23.3,20,10.5
170004,17,A,1,022,83,12.3,14.14,40,42,39.75,9.5
170007,17,A,1,022,142,7.09,31.83,30,29.15,26.7,8.5
170009,17,A,1,022,226,4.8,127.32,10,10.85,9.25,6
170010,17,A,1,022,277,13.3,14.14,25,26.05,23.75,11.5
170012,17,A,1,022,318,3.59,127.32,20,18.9,15.55,14
170013,17,A,1,022,159,9.69,31.83,25,22.8,21.85,13
170015,17,A,1,022,205,7.5,31.83,25,25.8,24.45,13.5
170016,17,A,1,022,192,12.39,14.14,25,22.75,22.55,12
170018,17,A,1,022,81,13.1,14.14,25,26.2,24.5,11
170020,17,A,1,022,134,13.19,14.14,30,27.75,26.4,10.5
170022,17,A,1,022,198,1.5,127.32,25,22.6,19.8,8.5
170023,17,A,1,022,322,9.3,31.83,20,17.65,14.15,9
170027,17,A,1,022,112,4.19,127.32,20,21.65,20.5,14.5
170028,17,A,1,021,319,8,31.83,15,16,12.7,7
170029,17,A,1,022,214,2.79,127.32,20,21.7,19.8,9
170034,17,A,1,022,236,4.3,127.32,25,26.6,26.25,10
170035,17,A,1,021,239,5.59,31.83,40,39.8,35.8,15.5
170036,17,A,1,021,212,11,14.14,30,28.7,25.8,13.5
170037,17,A,1,021,203,3.59,127.32,15,12.6,11.9,7
170040,17,A,1,021,354,11.5,14.14,55,55.4,50.75,15
170042,17,A,1,022,269,9.8,31.83,45,45.05,40.9,21.5
170044,17,A,1,022,272,4.5,127.32,15,16.95,14,9.5
170045,17,A,1,031,153,6,31.83,25,22.8,19.6,18
170046,17,A,1,031,169,15.89,5.09,25,25.6,23.15,19.5
170047,17,A,1,021,249,15.19,5.09,40,38.4,36.65,15
170048,17,A,1,022,158,7.19,31.83,20,21.7,18.5,8.5
170049,17,A,1,031,304,9.39,31.83,15,17.3,13.45,8
170050,17,A,1,031,84,9,31.83,45,43,41.65,18.5
170052,17,A,1,022,242,8.1,31.83,15,14.55,12.9,4.5
170053,17,A,1,022,202,13.19,14.14,25,26.55,23.5,15.5
170054,17,A,1,022,379,10.69,14.14,30,28.85,26.25,12
170055,17,A,1,022,142,9.3,31.83,30,29.15,27.75,18
170056,17,A,1,022,199,13.5,14.14,30,31.85,29.25,12
170057,17,A,1,021,213,10.3,14.14,30,28.2,24.2,17.5
170058,17,A,1,021,243,7.59,31.83,20,20.25,16.3,3.5
170059,17,A,1,022,66,13.69,14.14,30,28.7,25.4,12
170062,17,A,1,022,326,7.3,31.83,35,37.35,35.55,18.29
170063,17,A,1,022,296,8.8,31.83,35,32.6,28.85,18.89
170067,17,A,1,022,326,4.69,127.32,25,26.35,23.25,12
170068,17,A,1,022,102,13.5,14.14,25,26.85,23.35,13.69
170069,17,A,1,022,189,5.8,31.83,20,22.05,17.55,10.5
170072,17,A,1,031,79,18.1,5.09,30,30.65,24.6,19.5
170073,17,A,1,022,157,12.69,14.14,35,34.15,31.1,14.5
170075,17,A,1,022,100,11.5,14.14,25,26.55,25,16.1
170077,17,A,1,022,93,3.5,127.32,10,10.9,10.7,8.5
170079,17,A,1,022,100,4.19,127.32,15,16.65,11.15,10.19
170080,17,A,1,022,368,11.5,14.14,20,19.35,18,10.5
170081,17,A,1,022,73,4.4,127.32,25,27.45,22.9,13
170085,17,A,1,021,301,5.69,31.83,20,22.35,15.9,8.5
170086,17,A,1,071,325,16.89,5.09,25,23.55,23.05,13
170087,17,A,1,022,199,2.59,127.32,15,13.85,9.8,8.5
170089,17,A,1,022,258,5.3,31.83,10,11.7,9.8,7
170091,17,A,1,071,312,4.5,127.32,25,25.1,17.9,16.29
170094,17,A,1,022,81,6.09,31.83,10,9.5,8.6,7
170097,17,A,1,055,286,4.8,127.32,15,16.15,13.15,17.1
170099,17,A,1,022,84,6.69,31.83,25,25.15,24.35,13.5
170107,17,A,1,072,375,5.3,31.83,20,19.35,14.5,12.6
170113,17,A,1,045,105,6.19,31.83,15,16.15,13.5,7.19
170114,17,A,1,045,136,2.09,127.32,15,16.25,14.75,6.19
170117,17,A,1,045,125,1.29,127.32,50,50.15,47,12.39
170118,17,A,1,045,142,7.59,31.83,15,16.05,15.55,6.69
170119,17,A,1,072,190,3.09,127.32,10,11.85,10.55,8.3
170121,17,A,1,258,380,14.19,14.14,50,48.7,40.55,37.5
170124,17,A,1,045,191,3.2,127.32,15,13.4,11.45,4.5
170125,17,A,1,046,359,10.19,14.14,35,34.05,33.5,7.3
170127,17,A,1,045,217,7.4,31.83,15,16.6,14.65,7.5
170128,17,A,1,046,146,14.3,14.14,30,28.95,27.7,11.19
170129,17,A,1,045,307,9.19,31.83,15,15.25,12.55,7
170131,17,A,1,046,251,8.6,31.83,25,25.75,21.9,9.69
170133,17,A,1,046,186,13.8,14.14,30,30.05,23,10.1
170134,17,A,1,046,110,8.39,31.83,25,24.05,24.9,10.5
170137,17,A,1,045,146,3.9,127.32,15,13,12.7,7.19
170139,17,A,1,046,262,17.2,5.09,25,25.45,23.4,11.6
170143,17,A,1,046,184,6.09,31.83,25,23.25,21.2,7.4
170146,17,A,1,045,368,2.2,127.32,15,14,11.4,6.3
170147,17,A,1,045,253,9.89,31.83,20,17.5,16.5,7
170149,17,A,1,757,352,3.09,127.32,10,11.4,8.4,6
170150,17,A,1,021,220,15.1,5.09,25,26.35,24.25,10.3
170151,17,A,1,045,241,8.6,31.83,15,14.45,13.1,5.69
170153,17,A,1,046,243,14.5,14.14,45,46.3,44.7,10.6
170156,17,A,1,046,350,12.69,14.14,30,32.4,33.35,8.39
170157,17,A,1,046,352,8.6,31.83,20,19.95,14.85,8.3
170162,17,A,1,021,295,9.89,31.83,15,16.85,14.25,8.8
170165,17,A,1,046,311,15.39,5.09,30,27.55,26.55,8.89
170167,17,A,1,243,316,4.4,127.32,10,10.45,7.8,5
170168,17,A,1,071,173,3.7,127.32,15,16.7,14.8,13.5
170170,17,A,1,045,228,9,31.83,15,15.7,14.65,8
170174,17,A,1,046,224,8.6,31.83,20,20.9,15.35,11
170178,17,A,1,243,142,8.5,31.83,15,16.8,15.05,12
170181,17,A,1,045,183,4.09,127.32,10,10.5,10.1,4.5
170183,17,A,1,045,315,4.19,127.32,15,13.05,11.45,6.59
170184,17,A,1,045,149,5.5,31.83,15,14.5,13.3,9.6
170187,17,A,1,021,220,7.9,31.83,25,23.3,15.25,11.89
170194,17,A,1,243,255,14.6,14.14,60,58.85,56.9,23.5
170198,17,A,1,276,190,9.69,31.83,20,20.45,15.55,8
170199,17,A,1,076,223,7.09,31.83,30,27.5,26.6,8
170200,17,A,1,243,262,9.19,31.83,20,18.05,14.1,8.5
170201,17,A,1,055,339,15.69,5.09,55,54.7,49.2,18
170203,17,A,1,045,128,14.69,14.14,35,37.2,33.55,10
170204,17,A,1,243,116,6.8,31.83,25,26.8,23.85,16.5
170205,17,A,1,243,178,14.19,14.14,30,31.9,25.05,11
170206,17,A,1,045,127,4.3,127.32,10,10.2,10.15,6
170207,17,A,1,046,169,9,31.83,15,16.8,14.85,6
170212,17,A,1,243,149,8.5,31.83,35,36.8,34.2,10.5
170213,17,A,1,076,334,6.09,31.83,25,24.8,20,14
170214,17,A,1,045,310,2.9,127.32,10,9.8,9.45,5.5
170215,17,A,1,068,183,2.4,127.32,15,13.1,10.6,5
170216,17,A,1,045,90,4.5,127.32,10,7.6,7.7,6.5
170218,17,A,1,045,397,4,127.32,25,24.8,17.5,7.5
170219,17,A,1,045,388,2.29,127.32,35,35.4,33,9.5
170220,17,A,1,045,185,3.09,127.32,15,16.35,15.4,5.5
170221,17,A,1,046,124,12.39,14.14,25,26.3,25.9,9
170222,17,A,1,045,232,2,127.32,30,28.85,26.5,8
170225,17,A,1,045,214,5.9,31.83,15,14.65,13.85,6
170228,17,A,1,045,112,10.1,14.14,15,13.9,13.5,8.5
170235,17,A,1,046,227,7,31.83,25,25.4,23.95,6.5
170241,17,A,1,046,371,8.19,31.83,25,24.6,20.4,9
170242,17,A,1,079,366,13.69,14.14,50,51.45,48.55,18.5
170244,17,A,1,045,159,7.3,31.83,15,14.9,13,5
170247,17,A,1,046,176,4.4,127.32,15,13.7,12.55,5
170248,17,A,1,046,285,12.1,14.14,25,25.9,23.3,10.5
170250,17,A,1,046,219,6.5,31.83,20,19.85,17.15,6.5
170254,17,A,1,046,332,1.39,127.32,15,13.55,13.1,4.5
170255,17,A,1,046,335,3.4,127.32,15,16.35,13.8,5.5
170256,17,A,1,046,275,4.59,127.32,15,15.15,12.1,6.5
170262,17,A,1,046,292,8.39,31.83,25,25.25,25.8,9
170264,17,A,1,046,251,9.69,31.83,25,24.15,23.75,6
170265,17,A,1,046,213,3.7,127.32,25,23.05,20.2,7.5
170266,17,A,1,046,240,9.39,31.83,30,28.75,25.55,7
170272,17,A,1,046,294,3,127.32,40,39.75,32.4,14.5
170276,17,A,1,046,232,22.2,5.09,60,59.7,61.4,14.5
170277,17,A,1,046,390,3.5,127.32,15,13.25,12,7
170278,17,A,1,046,346,8,31.83,15,15.05,13.75,7
170279,17,A,1,046,320,10,14.14,30,29,25.95,9
170283,17,A,1,046,261,2.79,127.32,15,14.8,11.2,5.5
170284,17,A,1,046,185,12.1,14.14,25,25.6,22.65,8
170286,17,A,1,046,268,5.4,31.83,15,15.3,14.4,5
170287,17,A,1,046,185,3.5,127.32,10,12.15,10.95,3.5
170288,17,A,1,046,348,7.4,31.83,20,19.9,18.7,5
170294,17,A,1,046,263,9.1,31.83,15,15.4,14.8,4.5
170295,17,A,1,046,164,7.69,31.83,15,15.3,12.9,7
170299,17,A,1,046,207,5.3,31.83,20,18.8,17.05,4.5
170303,17,A,1,046,286,8,31.83,25,23.55,17.75,7.5
170304,17,A,1,046,330,6.69,31.83,25,25.45,19.75,12
170305,17,A,1,045,308,4.5,127.32,15,16.9,13,9.5
170311,17,A,1,046,273,8.69,31.83,20,21.3,18,8
170315,17,A,1,046,388,7.5,31.83,20,18.15,17.8,5
170316,17,A,1,046,335,7.8,31.83,20,22,21.2,8.5
170321,17,A,1,022,233,8.39,31.83,20,20.3,15.85,12
170324,17,A,1,022,237,13.19,14.14,35,36.55,31.3,13.5
170325,17,A,1,021,226,15,5.09,50,49.35,46.8,16.5
170326,17,A,1,021,231,13.5,14.14,35,36.25,33,12.5
170327,17,A,1,021,342,10.6,14.14,25,24.25,23.2,16
170329,17,A,1,021,123,4,127.32,30,31.65,28.55,15.5
170333,17,A,1,022,114,7.59,31.83,25,24.4,22.1,16
170335,17,A,1,022,210,6.9,31.83,35,34.7,30.15,20
170336,17,A,1,022,208,10.8,14.14,30,30.5,29.15,17
170337,17,A,1,022,182,13.1,14.14,25,27.3,26.25,17
170338,17,A,1,021,123,9.89,31.83,35,35.3,31.6,18.5
170339,17,A,1,021,258,6.4,31.83,20,19.6,12.85,9
170341,17,A,1,021,148,2.5,127.32,20,22.4,19.9,14
170343,17,A,1,042,345,4.3,127.32,10,10.6,10.05,6.5
170344,17,A,1,022,214,2.09,127.32,20,18,16.1,10
170345,17,A,1,021,150,14.39,14.14,30,27.8,26.3,18.5
170348,17,A,1,021,181,23.29,5.09,55,52.7,47.5,20
170349,17,A,1,021,114,10.89,14.14,35,33.95,32.6,19.5
170350,17,A,1,042,198,7.5,31.83,15,17.1,13.8,14
170352,17,A,1,021,183,10.3,14.14,30,29.1,27.5,17
