Codi,Provincia,Cla,Subclase,Especie,Rumbo,Dist,Fac,CD,DiamIf3,DiamIf2,HeiIf3
430041,43,A,1,025,256,12.1,14.14,25,26.7,24,8.5
430043,43,A,1,024,110,6.09,31.83,25,23.3,14.95,9.89
430044,43,A,1,044,53,7,31.83,20,18.05,16.05,7.4
430046,43,A,1,024,355,9.69,31.83,30,28.9,23.3,7.19
430049,43,A,1,024,90,7.8,31.83,35,36.8,29.35,11.89
430053,43,A,1,024,152,6.5,31.83,25,22.95,21.05,8
430055,43,A,1,024,220,4,127.32,25,24.5,19.4,7.3
430056,43,A,1,024,274,13.8,14.14,30,28.95,23.3,7.3
430058,43,A,1,024,398,1.5,127.32,15,13.4,8.65,7.09
430059,43,A,1,024,334,9.69,31.83,30,28.75,21.1,15.69
430060,43,A,1,024,212,5.8,31.83,40,40.2,33.85,11.5
430061,43,A,1,024,166,7.69,31.83,15,17.45,13.4,4.4
430063,43,A,1,024,365,6.69,31.83,15,17.2,14.35,6.5
430064,43,A,1,024,90,7,31.83,15,16.95,13.65,9.5
430065,43,A,1,024,170,1.5,127.32,15,15.2,11.4,8.69
430066,43,A,1,024,134,3.79,127.32,15,13.4,12.05,8.19
430067,43,A,1,024,97,3.9,127.32,10,12.1,7.8,8.5
430068,43,A,1,024,192,4.9,127.32,15,16.25,15.1,9.1
430072,43,A,1,026,89,7.4,31.83,20,18.6,15.75,8
430076,43,A,1,024,105,12.3,14.14,30,29.7,25.45,10.8
430077,43,A,1,024,253,3.4,127.32,15,14,12.1,6.09
430080,43,A,1,045,136,5.3,31.83,20,19,15.95,8.69
430081,43,A,1,024,60,5.4,31.83,10,12.05,10.95,9.6
430085,43,A,1,066,185,13,14.14,30,29.9,27.25,5.3
430086,43,A,1,024,131,6.3,31.83,25,25.05,18.5,9
430089,43,A,1,024,146,9.69,31.83,30,28,18.45,11.8
430091,43,A,1,045,179,6.19,31.83,15,14.3,13.2,4.09
430094,43,A,1,021,79,6.8,31.83,25,24.95,21.3,10.39
430097,43,A,1,024,128,10.89,14.14,45,46.25,41.4,9.5
430100,43,A,1,024,186,14.39,14.14,30,28.6,26.65,9.5
430101,43,A,1,024,179,11.39,14.14,30,29.1,25.3,9
430103,43,A,1,045,365,1.6,127.32,15,12.75,8.75,5.5
430104,43,A,1,045,126,2.2,127.32,10,8.95,7.95,6.3
430106,43,A,1,026,63,9.5,31.83,20,19.6,17.8,9.89
430107,43,A,1,045,156,4.5,127.32,10,8.8,7.7,7
430109,43,A,1,026,209,4.59,127.32,20,17.65,12.8,6
430113,43,A,1,024,312,7.19,31.83,20,21.55,15.95,11.69
430114,43,A,1,024,132,7.69,31.83,20,21.3,16.1,7.69
430115,43,A,1,024,254,11.19,14.14,30,31.35,25.15,11.5
430116,43,A,1,024,176,5.19,31.83,30,28.45,25.55,7
430118,43,A,1,021,104,15.89,5.09,50,49,43.55,19.5
430119,43,A,1,045,186,3.4,127.32,10,8.9,8.2,4.5
430120,43,A,1,276,82,8,31.83,30,29.1,25.35,9.8
430121,43,A,1,045,63,8.19,31.83,20,19,16.75,10.3
430124,43,A,1,024,292,5.8,31.83,20,21.15,16.1,7.5
430125,43,A,1,045,316,4.59,127.32,10,9.8,8.85,4.5
430129,43,A,1,065,70,3.4,127.32,10,9.35,8.25,4.5
430130,43,A,1,045,96,5.09,31.83,20,19.75,16.25,5.5
430131,43,A,1,045,124,5.4,31.83,15,14.3,12.65,5.5
430134,43,A,1,025,93,14.5,14.14,35,36.85,30.8,14.1
430135,43,A,1,021,174,16.7,5.09,45,44.2,42.5,14.8
430136,43,A,1,021,124,11.3,14.14,35,37,32.2,14.6
430139,43,A,1,025,126,5.19,31.83,15,15.85,14.85,4
430142,43,A,1,024,109,4.3,127.32,10,11.7,10.75,4.5
430143,43,A,1,024,286,4.5,127.32,15,15.9,14.9,6.5
430146,43,A,1,024,197,4.4,127.32,15,16.3,12.4,6.9
430149,43,A,1,025,291,7.3,31.83,15,17.2,16,6.5
430152,43,A,1,024,90,6.4,31.83,20,18.6,13.1,9
430154,43,A,1,024,125,5.19,31.83,15,16.5,14.1,6.5
430156,43,A,1,025,165,7.69,31.83,15,16.35,14.85,4.5
430158,43,A,1,025,300,15.19,5.09,30,32.05,27.95,14
430161,43,A,1,025,86,14,14.14,45,43.4,39.9,18
430170,43,A,1,025,267,13,14.14,25,25.55,22.65,10.19
430178,43,A,1,025,129,4.9,127.32,10,11.5,8.6,7.5
430180,43,A,1,024,297,5.59,31.83,15,14.5,13.25,6.59
430182,43,A,1,024,256,13.19,14.14,30,30.1,23.45,15
430183,43,A,1,024,151,1,127.32,25,27.35,21.85,10.5
430184,43,A,1,024,316,8.1,31.83,30,27.8,22.7,10.5
430185,43,A,1,044,233,4.4,127.32,15,13.6,11.9,5
430186,43,A,1,024,324,8.19,31.83,20,20.1,16.5,6.5
430191,43,A,1,045,335,3.29,127.32,10,9.95,8.6,6
430193,43,A,1,025,160,8.8,31.83,25,23.45,14.4,10.5
430194,43,A,1,025,112,7.9,31.83,25,24.9,20.35,13
430195,43,A,1,045,64,9.3,31.83,15,16.6,13.25,8
430201,43,A,1,024,290,8.6,31.83,30,31.55,24.6,11.5
430202,43,A,1,025,114,5.09,31.83,15,15.25,12.75,8.5
430203,43,A,1,045,244,3.7,127.32,10,8.45,8,3
430205,43,A,1,024,270,9.5,31.83,20,20.95,16.1,6.5
430206,43,A,1,024,76,4.9,127.32,15,12.9,10.2,8.5
430208,43,A,1,024,108,4.5,127.32,20,18.6,12.25,9.5
430211,43,A,1,025,153,4.8,127.32,20,17.95,15,7
430212,43,A,1,024,323,4,127.32,20,19.15,14.45,6.5
430218,43,A,1,024,249,11.3,14.14,35,33.05,28.95,7.5
430219,43,A,1,024,73,17.2,5.09,55,54.2,48.05,11
430220,43,A,1,024,178,14.1,14.14,30,30.3,23,13
430221,43,A,1,024,236,9.39,31.83,25,26.45,22.6,8.5
430223,43,A,1,024,73,6.09,31.83,20,17.65,15.3,10.1
430229,43,A,1,024,167,11,14.14,25,26,22.65,11
430230,43,A,1,024,93,9.6,31.83,25,23.1,18,12.5
430232,43,A,1,024,201,12.39,14.14,30,28.45,24.9,10
430233,43,A,1,045,241,5.09,31.83,15,13.1,9.45,5
430235,43,A,1,024,253,7,31.83,20,22.4,17.65,10
430236,43,A,1,024,367,3.29,127.32,15,17.25,12.5,9.5
430238,43,A,1,025,34,8.89,31.83,20,21.5,17,13.5
430242,43,A,1,024,225,3.2,127.32,15,17.05,12.8,9.5
430243,43,A,1,024,181,5.19,31.83,20,22.2,20.1,6.5
430246,43,A,1,045,303,7.19,31.83,15,13.6,13.25,7.5
430256,43,A,1,024,180,8.19,31.83,20,21.1,16.65,10
430261,43,A,1,024,168,9.8,31.83,20,21.95,18.1,10.5
430263,43,A,1,045,154,4.5,127.32,15,15.1,12.95,7.5
430266,43,A,1,024,80,2.79,127.32,15,16.4,12.6,10.5
430267,43,A,1,024,311,8.8,31.83,15,17.2,15.75,6
430268,43,A,1,024,306,5.8,31.83,15,16.65,13.65,7.5
430270,43,A,1,024,100,13.69,14.14,30,29.55,28,13.19
430271,43,A,1,045,180,4.9,127.32,15,15.9,13.25,6.5
430272,43,A,1,024,215,2.29,127.32,15,14.45,10.9,5.59
430273,43,A,1,024,125,12,14.14,25,27.25,24.15,11.5
430274,43,A,1,024,133,14.19,14.14,40,39.65,30.85,11.5
430275,43,A,1,024,204,5.19,31.83,30,31.7,22.4,13.5
430277,43,A,1,024,244,8.6,31.83,20,21.55,16.05,12.5
430279,43,A,1,024,138,4.5,127.32,20,19.5,14.35,10
430280,43,A,1,024,388,9.5,31.83,25,24.95,17.85,8
430282,43,A,1,024,294,5.19,31.83,15,14.55,12.7,8
430283,43,A,1,857,238,9.5,31.83,20,18.5,15.4,7
430296,43,A,1,024,164,3.59,127.32,30,30.7,26,12.5
430299,43,A,1,024,192,4.4,127.32,15,15.5,10.85,7.5
430300,43,A,1,024,286,7.9,31.83,20,17.85,14.9,6.5
430303,43,A,1,024,197,9.69,31.83,25,24.8,19.15,10.5
430304,43,A,1,024,235,13,14.14,25,27.4,25.3,9.5
430325,43,A,1,024,327,13.69,14.14,35,35.35,35.25,11
430326,43,A,1,024,228,4.59,127.32,20,20.55,19.25,6
430337,43,A,1,066,398,7.3,31.83,15,15.4,15.65,4.5
430349,43,A,1,024,395,10.19,14.14,30,31.95,31.8,9.5
430353,43,A,1,024,134,9.39,31.83,25,24.65,23.6,9.5
430356,43,A,1,024,391,8.8,31.83,25,22.65,19.65,10
430367,43,A,1,024,222,5.5,31.83,30,29.2,27,11.5
430369,43,A,1,024,345,6.09,31.83,20,18.2,14.2,10
430380,43,A,1,024,257,2.2,127.32,15,16.15,13.3,7
430381,43,A,1,024,75,9.5,31.83,15,14.25,13.6,8
430409,43,A,1,024,275,8.69,31.83,15,16.3,14.45,7.5
430410,43,A,1,024,142,5.8,31.83,20,19.65,17.45,7.5
430416,43,A,1,024,342,14.3,14.14,25,25.45,22.8,10.5
430424,43,A,1,024,270,7.5,31.83,30,27.7,30.25,12.5
430430,43,A,1,024,273,6.59,31.83,20,19.35,17.15,8.5
430434,43,A,1,024,345,1.39,127.32,20,18.3,15.9,8.5
430437,43,A,1,024,360,2.79,127.32,15,12.9,13.15,6.5
430442,43,A,1,024,201,8.1,31.83,20,21,20.5,5.5
430443,43,A,1,024,356,8.39,31.83,20,20.5,16.95,9.5
430448,43,A,1,024,351,4.59,127.32,20,18.9,19.5,5.5
430459,43,A,1,024,385,3.59,127.32,10,10.7,8.75,4.5
430462,43,A,1,045,265,2.79,127.32,10,9.95,9.4,4
430466,43,A,1,024,350,8,31.83,15,17.45,15.5,6.5
430468,43,A,1,024,224,8.39,31.83,25,23,18.2,12.5
430471,43,A,1,024,352,9.6,31.83,15,15.6,14.7,9.5
430476,43,A,1,024,203,9.5,31.83,15,15.5,12.5,6.5
430479,43,A,1,024,162,14,14.14,35,35.25,31.9,13
430497,43,A,1,024,165,9.3,31.83,20,17.65,16.25,10
430505,43,A,1,024,380,14.19,14.14,25,25.45,23.7,6.5
430507,43,A,1,024,200,5.3,31.83,10,10.9,10.6,4.5
430510,43,A,1,045,373,3.9,127.32,10,10.45,8.4,5
430514,43,A,1,024,162,5.5,31.83,15,16.3,13.35,6.5
430515,43,A,1,024,265,3.29,127.32,10,11.1,9.25,6.5
430519,43,A,1,024,368,9.8,31.83,25,24,23.25,11
430521,43,A,1,024,142,8.3,31.83,15,16.85,14.8,5.5
430524,43,A,1,024,315,3.09,127.32,40,38.55,34.35,13
430529,43,A,1,024,265,7.9,31.83,20,22.2,21,9.5
430530,43,A,1,024,110,5.19,31.83,20,18.1,16.65,9
430533,43,A,1,024,380,4.59,127.32,15,13.65,11.3,7
430543,43,A,1,045,315,2.4,127.32,10,10.15,8.65,3.5
430551,43,A,1,045,303,8.5,31.83,15,17.3,17.15,5.5
430553,43,A,1,024,298,12.69,14.14,50,48.85,43.9,18
430554,43,A,1,024,226,6.3,31.83,25,23.2,18.85,15
430555,43,A,1,045,348,6.5,31.83,25,23.35,22.75,6
430556,43,A,1,045,27,3.09,127.32,10,9.6,9.2,6
430557,43,A,1,024,352,2.7,127.32,15,12.7,7.9,5.5
430558,43,A,1,024,367,10.8,14.14,40,38.5,31.7,11
430566,43,A,1,045,47,6.09,31.83,15,17.05,14.75,5
430569,43,A,1,021,357,7.59,31.83,25,23.85,21.1,11.5
430570,43,A,1,243,137,10.8,14.14,15,15.45,13.1,9
430572,43,A,1,021,227,13.8,14.14,35,36.5,32.8,14
430578,43,A,1,045,340,7.59,31.83,15,15.65,13.35,7
430580,43,A,1,045,218,1.89,127.32,10,8.95,7.75,6
430581,43,A,1,025,313,11.6,14.14,35,32.8,28.6,12
430584,43,A,1,024,267,6.59,31.83,20,20.05,18.05,6
430586,43,A,1,045,145,2.9,127.32,10,9.9,7.5,4
430590,43,A,1,025,82,5.59,31.83,30,27.7,23.75,10.5
430591,43,A,1,021,92,12.39,14.14,35,35.65,27.9,16.5
430595,43,A,1,045,390,3.79,127.32,20,22.2,17.5,6.5
430597,43,A,1,025,145,8.69,31.83,25,26.95,24.55,11
430598,43,A,1,045,241,2.29,127.32,10,10.3,8.25,6
430599,43,A,1,024,353,11.5,14.14,40,40.8,33.45,9
430600,43,A,1,024,103,9.39,31.83,20,21.9,18.35,7
430604,43,A,1,025,168,8.69,31.83,15,14.45,12.6,4.9
430608,43,A,1,243,230,3.5,127.32,15,12.85,9.3,8.5
430610,43,A,1,045,263,14.19,14.14,25,26,22.65,9.6
430613,43,A,1,045,244,9.6,31.83,15,14.4,12.55,9.5
430614,43,A,1,045,351,5,31.83,10,10.7,9.15,5.5
430616,43,A,1,045,325,2.7,127.32,15,14.15,12.2,5
430617,43,A,1,045,274,2.7,127.32,10,11.15,8.35,4
430623,43,A,1,044,379,9.6,31.83,35,36.7,33.45,9.19
430624,43,A,1,025,109,3.09,127.32,15,13.35,10.4,8.1
430625,43,A,1,024,249,14.69,14.14,35,32.9,29.1,7.69
430629,43,A,1,045,222,2.4,127.32,15,13.95,11.65,5.19
430630,43,A,1,021,105,9.39,31.83,15,16.55,14.3,9.89
430631,43,A,1,021,147,3,127.32,15,13.35,12.25,9.8
430632,43,A,1,024,36,4.9,127.32,30,30.2,25.45,13.69
430635,43,A,1,045,44,3.4,127.32,10,9.7,8.1,5.5
430638,43,A,1,024,120,3.2,127.32,25,22.6,17.9,7.5
430641,43,A,1,045,119,1.5,127.32,15,14.55,12.25,5.59
430642,43,A,1,025,165,11.69,14.14,30,28.25,23,13.5
430645,43,A,1,045,51,9.1,31.83,15,16.1,15,6.3
430646,43,A,1,021,272,3.7,127.32,20,19.05,14.3,9.89
430649,43,A,1,045,145,3.59,127.32,10,9.15,8.3,4
430651,43,A,1,021,261,3.79,127.32,25,22.8,20.25,9.69
430653,43,A,1,014,211,6.5,31.83,20,20.55,19.95,6.4
430655,43,A,1,021,155,8,31.83,20,18.9,13.45,11.8
430656,43,A,1,024,161,8.8,31.83,40,40.1,36.7,10
430657,43,A,1,045,198,1.1,127.32,10,10.85,8.1,3.2
430659,43,A,1,045,281,5.09,31.83,10,8.9,8.1,4.9
430669,43,A,1,024,299,14.6,14.14,40,38.95,29.7,11.5
430670,43,A,1,024,133,10.19,14.14,25,22.55,17.35,10.5
430673,43,A,1,025,85,9.69,31.83,25,23.1,20.5,8.1
430674,43,A,1,024,301,3.79,127.32,20,18.75,12.85,4.4
430677,43,A,1,021,163,6.69,31.83,20,19.75,17.7,10.8
430679,43,A,1,021,85,6.5,31.83,20,18.4,17.5,8.1
430681,43,A,1,021,104,7.09,31.83,15,15.05,13.2,8.8
430683,43,A,1,021,195,9.1,31.83,25,23.65,21.35,9.19
430685,43,A,1,045,67,2.79,127.32,15,15.25,13.35,5.5
430691,43,A,1,012,277,1.7,127.32,15,17.3,10.8,4.69
430692,43,A,1,024,395,8.8,31.83,30,29.85,26.65,6.69
430693,43,A,1,025,219,4.69,127.32,25,23.2,22.55,9
430694,43,A,1,025,203,5.69,31.83,20,21.05,18.5,9.19
430695,43,A,1,025,209,8.89,31.83,35,36.2,29.15,10.6
430696,43,A,1,021,148,3.29,127.32,25,23.45,20.3,9.69
430699,43,A,1,021,193,9.39,31.83,20,19.65,15.95,11.1
430700,43,A,1,021,229,6,31.83,20,19.9,15.4,10.89
430701,43,A,1,045,192,5.69,31.83,15,15.7,15.55,7.09
430710,43,A,1,021,231,4,127.32,20,21.75,19.8,7.4
430711,43,A,1,021,158,3.4,127.32,25,22.55,18.95,7.69
430714,43,A,1,021,117,2.79,127.32,30,29.9,27.25,11.8
430716,43,A,1,021,338,3.79,127.32,20,18.45,15.15,5.19
430717,43,A,1,021,303,1.2,127.32,25,25.2,19.9,8.5
430719,43,A,1,044,101,7.69,31.83,20,21.4,17.05,12.69
430723,43,A,1,025,118,5.3,31.83,15,13.15,10.15,7.09
430726,43,A,1,021,122,2.2,127.32,15,12.9,10.3,7.4
430729,43,A,1,024,98,11.6,14.14,35,32.75,29,9.39
430730,43,A,1,044,68,3.29,127.32,10,8.5,8.2,4.69
430731,43,A,1,025,69,8,31.83,15,14.45,13,6.8
430738,43,A,1,025,107,4.19,127.32,20,18.15,16.7,6.3
430739,43,A,1,024,68,17.2,5.09,35,36.2,32.2,8.1
430742,43,A,1,025,81,5.9,31.83,20,19.8,12.8,8.8
430745,43,A,1,045,80,5.4,31.83,10,10.5,9,6.69
430746,43,A,1,024,122,4.09,127.32,30,32.2,27.95,9.5
430748,43,A,1,024,141,6.5,31.83,20,19.5,13.7,10
430752,43,A,1,045,93,4.8,127.32,10,10.95,10.05,5
430757,43,A,1,024,192,3.5,127.32,25,22.9,19.85,8.3
430758,43,A,1,045,187,9.8,31.83,15,15.45,13.85,6.3
430759,43,A,1,045,203,9.39,31.83,15,16.35,13.1,7.9
430760,43,A,1,024,226,2.59,127.32,20,17.6,14,9.69
430764,43,A,1,045,215,4.59,127.32,15,15.25,12.6,6.4
430770,43,A,1,045,134,1.89,127.32,15,14.9,14.1,4.69
430772,43,A,1,045,205,10.1,14.14,25,23.6,20.8,5.69
430775,43,A,1,023,131,3.09,127.32,20,18.6,18.25,7.5
430780,43,A,1,045,102,15.39,5.09,25,24.85,23.65,7.59
430781,43,A,1,045,278,2.9,127.32,10,9.4,9.25,4
430785,43,A,1,045,93,8.39,31.83,15,17.1,16.45,6.19
430786,43,A,1,024,382,12,14.14,50,50.7,43.55,11.89
430788,43,A,1,045,303,4.8,127.32,15,13.55,12,4.5
430789,43,A,1,024,80,5.8,31.83,15,14.8,12.7,5.69
430790,43,A,1,024,365,10.6,14.14,35,32.5,28.65,7.4
430794,43,A,1,024,160,7.19,31.83,20,22.45,19.35,10.1
430802,43,A,1,024,66,2.9,127.32,30,28.95,23,16.5
430804,43,A,1,024,294,2.09,127.32,30,30.35,22.6,11
430815,43,A,1,024,54,8.39,31.83,20,20.4,13.75,12.1
430819,43,A,1,024,304,3.7,127.32,20,18.55,12.85,12.6
430820,43,A,1,024,131,8.69,31.83,20,20.2,15.1,8.89
430822,43,A,1,024,250,13.69,14.14,40,40.9,30.1,13.8
430823,43,A,1,024,236,9.8,31.83,25,22.7,18.3,9.69
430824,43,A,1,024,113,8,31.83,20,17.7,15.2,12.3
430827,43,A,1,024,143,11.3,14.14,30,28.9,23.1,12.1
430831,43,A,1,024,328,3.9,127.32,20,21.95,18.55,9
430859,43,A,1,024,278,9.1,31.83,15,13.95,13.05,5
430860,43,A,1,024,396,4,127.32,10,11.75,11.55,5.9
430861,43,A,1,024,272,3.79,127.32,25,24.1,22.45,9.5
430863,43,A,1,024,316,7.4,31.83,25,22.95,18.45,7.5
430870,43,A,1,024,362,4.19,127.32,30,28.2,23.5,9.6
430871,43,A,1,024,368,2.9,127.32,15,14.55,11.95,5.5
430873,43,A,1,024,171,7.69,31.83,20,17.6,16.5,9.5
430876,43,A,1,024,137,4.59,127.32,10,11.2,9.9,5.5
430877,43,A,1,024,335,5.3,31.83,15,17.35,15.55,5.5
430879,43,A,1,024,302,7.09,31.83,15,17.45,13.2,8
430882,43,A,1,024,376,7.8,31.83,15,16.7,15.2,5.5
430886,43,A,1,024,239,8.1,31.83,15,17.25,12.65,9
430890,43,A,1,024,265,10.3,14.14,25,25.2,22.6,10
430892,43,A,1,024,99,7.5,31.83,15,17.25,13.7,5.5
430895,43,A,1,024,229,4.69,127.32,10,10.55,9.45,6.9
430896,43,A,1,024,212,9.5,31.83,15,17.3,15.65,6.5
430897,43,A,1,024,160,12.8,14.14,30,32.45,31.05,8.3
430907,43,A,1,024,163,13.6,14.14,25,24.3,24.2,8.5
430908,43,A,1,024,191,9.1,31.83,15,14.5,13,6.59
430911,43,A,1,024,116,3.9,127.32,30,29.15,26.3,8.5
430919,43,A,1,024,203,8.6,31.83,15,16.75,15.5,6.5
430927,43,A,1,024,183,3.4,127.32,10,9,7.5,7
430928,43,A,1,024,281,5.19,31.83,30,30.25,26.3,8.5
430936,43,A,1,024,119,4.8,127.32,25,25.2,20.45,11.5
430938,43,A,1,024,155,8.6,31.83,20,19.3,15.25,8
430942,43,A,1,024,166,3.7,127.32,20,22.05,20.9,6.59
430945,43,A,1,024,257,8.1,31.83,15,17.3,13.8,8.5
430950,43,A,1,024,192,5.3,31.83,15,15.95,15.8,7
430951,43,A,1,024,113,5.19,31.83,20,20.2,20.1,7.5
430955,43,A,1,024,160,5.09,31.83,15,17.4,10.95,8
430957,43,A,1,024,103,3.7,127.32,10,8.2,8.2,5
430959,43,A,1,024,92,4.69,127.32,15,16.7,15,8
430960,43,A,1,044,71,3.5,127.32,15,14.4,13.25,5
430965,43,A,1,024,277,7.9,31.83,35,35.15,33.4,8
430968,43,A,1,024,275,0.4,127.32,10,12.3,10.5,7
430969,43,A,1,024,84,1.1,127.32,20,21.45,19.25,11
430970,43,A,1,024,262,9.89,31.83,20,18.85,16.9,6.5
430974,43,A,1,024,285,4,127.32,25,25.75,23.2,8.5
430975,43,A,1,024,200,7.5,31.83,20,18.7,14.2,7.5
430976,43,A,1,024,173,10.5,14.14,30,28,25.25,8.5
430978,43,A,1,024,126,15,5.09,25,26,23.9,9.89
430979,43,A,1,024,325,9.3,31.83,20,21.5,17.6,9.19
430981,43,A,1,024,217,3.2,127.32,10,11.55,10.3,6.5
430983,43,A,1,024,167,10.89,14.14,30,30.35,27.95,10
430985,43,A,1,024,195,8.39,31.83,30,29,23.25,9.5
430989,43,A,1,024,136,12.69,14.14,30,28,26.8,13
430996,43,A,1,024,265,7.69,31.83,40,38,41.1,18
430999,43,A,1,024,311,5.09,31.83,20,17.5,13.15,9.5
431002,43,A,1,024,125,7.09,31.83,25,26.3,19.8,14.69
431003,43,A,1,024,306,5.09,31.83,20,18.25,17.65,8.69
431005,43,A,1,024,314,2.79,127.32,10,11.55,9.55,6
431007,43,A,1,024,264,8.1,31.83,30,28.95,26.9,12.5
431011,43,A,1,024,357,10.39,14.14,25,27.3,23.7,9.89
431014,43,A,1,066,196,2.29,127.32,20,17.95,17.75,5.5
431017,43,A,1,024,265,6.9,31.83,25,26.95,21.35,6.5
431018,43,A,1,024,172,6.4,31.83,20,21.35,17.85,8.5
431022,43,A,1,024,204,9.39,31.83,20,19.95,17.15,7.5
431023,43,A,1,024,74,3.7,127.32,15,13.9,10.1,7.5
431032,43,A,1,024,87,7.9,31.83,20,18.45,16.1,10.5
431035,43,A,1,024,249,4.69,127.32,15,16.95,11.95,8
431036,43,A,1,024,262,8.69,31.83,30,29,24.75,8.5
431040,43,A,1,024,260,5.59,31.83,15,15.95,11.5,7.5
431043,43,A,1,024,330,4.3,127.32,20,18.7,15.35,7
431046,43,A,1,024,80,7.9,31.83,20,20.1,17.6,10.5
431047,43,A,1,024,215,6.4,31.83,25,25.7,23.8,10.5
431054,43,A,1,024,60,3,127.32,10,11.95,11.55,5.5
431060,43,A,1,024,323,2.09,127.32,15,14.65,10.6,6.5
431067,43,A,1,024,391,9.69,31.83,15,15.75,13.1,5.8
431075,43,A,1,024,107,2,127.32,15,16.25,13,5
431077,43,A,1,024,88,8.3,31.83,25,23.05,28.75,9
431090,43,A,1,024,69,9.19,31.83,15,15.05,12.55,10
431092,43,A,1,045,225,9.39,31.83,15,14.35,12.95,4.5
431094,43,A,1,024,253,3.59,127.32,10,9.6,7.75,4
431096,43,A,1,024,371,4.69,127.32,30,27.55,24.7,8.5
431108,43,A,1,024,213,8.6,31.83,20,19,17.65,8
431109,43,A,1,024,122,4.09,127.32,10,10.75,9.4,6.5
431110,43,A,1,024,246,10,14.14,25,26.45,23.05,8.5
431115,43,A,1,024,207,4.19,127.32,15,14.8,12.9,11
431127,43,A,1,024,93,3.4,127.32,10,10.25,9.25,11.1
431130,43,A,1,045,185,4.9,127.32,15,15.35,14.1,5.09
431134,43,A,1,024,335,9.19,31.83,45,45.9,38,15.5
431135,43,A,1,044,203,2.59,127.32,10,9.65,9,5.69
431140,43,A,1,045,95,5.4,31.83,15,13.6,12.7,9.5
431143,43,A,1,024,274,10.19,14.14,30,28.2,24.1,10.89
431145,43,A,1,024,376,8.8,31.83,20,18.65,16.45,10.1
431146,43,A,1,025,98,5.09,31.83,20,19.5,15,10.89
431148,43,A,1,045,189,2.79,127.32,10,11.15,8.6,4.3
431149,43,A,1,024,225,10.19,14.14,30,31.45,27.75,10.1
431153,43,A,1,045,85,8.1,31.83,20,22.1,18.75,7.09
431163,43,A,1,024,311,4.59,127.32,15,12.8,11.7,8.1
431168,43,A,1,024,194,9.8,31.83,20,20.75,15.15,10.1
431171,43,A,1,024,280,14.39,14.14,35,34.4,28.4,11.5
431173,43,A,1,024,104,13.39,14.14,30,29.8,28.05,9.69
431178,43,A,1,024,268,8.19,31.83,30,27.95,20.35,9.1
431182,43,A,1,024,325,5,31.83,20,22.1,18.6,11.5
431193,43,A,1,024,316,7.9,31.83,20,21.9,19.7,11.5
431194,43,A,1,024,75,7.09,31.83,25,24,19.75,10
431200,43,A,1,024,285,6.4,31.83,25,24.35,19.95,11.5
431207,43,A,1,024,157,7.19,31.83,25,23.65,22.3,9.5
431208,43,A,1,024,136,5.59,31.83,20,20.7,17.2,9.5
431215,43,A,1,024,373,8.3,31.83,15,15.35,12.8,5.4
431217,43,A,1,237,395,3.09,127.32,10,10.9,9.75,4
431221,43,A,1,024,390,10.39,14.14,25,25.45,19.65,10.5
431230,43,A,1,024,347,1.89,127.32,10,12,10,4.5
431236,43,A,1,024,171,9.3,31.83,25,24.05,20.55,9.5
431239,43,A,1,024,293,10.8,14.14,30,28.35,23.55,12
431244,43,A,1,024,133,9.5,31.83,30,30.85,24.9,14
431247,43,A,1,024,191,9.3,31.83,15,16.4,14.45,4.5
431255,43,A,1,024,79,2.09,127.32,10,12.25,10,7
431256,43,A,1,024,106,9.19,31.83,30,29.1,27.8,10
431258,43,A,1,024,214,9.8,31.83,20,18.1,16.6,8.5
431260,43,A,1,024,227,1.5,127.32,20,20.75,17,6.09
431261,43,A,1,044,173,4.9,127.32,20,18.65,15.8,9
431264,43,A,1,237,119,3.2,127.32,10,9.05,8.65,3
431266,43,A,1,024,265,3.7,127.32,35,35.95,35.1,6
431272,43,A,1,045,308,9.3,31.83,15,14.55,13.05,7
431273,43,A,1,025,30,9.1,31.83,30,31.7,29.15,15
431276,43,A,1,024,126,5.69,31.83,20,22,20.45,13
431278,43,A,1,024,93,6,31.83,20,19.35,15.85,15
431279,43,A,1,024,164,9.8,31.83,20,18.75,15.15,7
431280,43,A,1,024,117,10.3,14.14,15,17.45,15.9,5.5
431282,43,A,1,025,206,9.6,31.83,25,23.3,19.9,10
431284,43,A,1,024,248,10.69,14.14,15,16.4,14.35,8.5
431286,43,A,1,024,304,2.09,127.32,30,28.05,22.75,9.5
431288,43,A,1,025,260,3.7,127.32,20,18.9,13.05,6
431289,43,A,1,045,176,4.19,127.32,25,26.4,23.65,7.5
431291,43,A,1,025,112,12,14.14,35,32.6,30.6,12.5
431294,43,A,1,024,149,6.5,31.83,15,16.6,13.75,6.59
431295,43,A,1,024,131,5.19,31.83,20,18.45,16.1,9.5
431298,43,A,1,025,245,5.8,31.83,15,14.25,13,7
431299,43,A,1,024,315,3,127.32,30,28.05,21.2,8
431300,43,A,1,024,220,10.3,14.14,20,18.2,15,9
431303,43,A,1,024,362,7.8,31.83,35,33.95,31.8,11
431304,43,A,1,024,185,7.09,31.83,15,16,14.7,5
431305,43,A,1,024,161,13,14.14,30,29.8,27.2,13.5
431306,43,A,1,025,91,12.19,14.14,35,37.4,35.8,12.5
431307,43,A,1,025,251,10.5,14.14,25,22.9,19.5,10
431308,43,A,1,025,111,4.4,127.32,25,27.1,23.6,11
431310,43,A,1,045,164,5.3,31.83,25,24.05,16.55,7.5
